log_fromip,country,province,city,mi,log_servicetype,isblock,pv
58.100.27.87,中国,浙江省,杭州市,20150624 16:32,/ws/transfer/aps/locate/,1,46
124.230.136.2,中国,湖南省,邵阳市,20150624 16:32,/ws/transfer/aps/locate/,1,59
139.214.252.20,中国,吉林省,吉林市,20150624 16:32,/ws/transfer/traffic/radar/,,2
119.189.124.78,中国,山东省,聊城市,20150624 16:32,/ws/transfer/aps/locate/,,21
112.96.170.150,中国,广东省,广州市,20150624 16:32,/ws/transfer/traffic/radar/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:32,/ws/mapapi/poi/infolite/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:32,/ws/transfer/navigation/auto/,,2
113.88.176.93,中国,广东省,深圳市,20150624 16:32,/ws/transfer/aps/locate/,1,59
112.97.30.159,中国,广东省,深圳市,20150624 16:32,/ws/transfer/traffic/radar/,,1
112.97.38.6,中国,广东省,深圳市,20150624 16:32,/ws/transfer/traffic/radar/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:32,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:32,/ws/transfer/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:32,/ws/mapapi/geo/reversecode/,1,158
112.97.30.159,中国,广东省,深圳市,20150624 16:32,/ws/mapapi/navigation/auto/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:32,/ws/transfer/navigation/auto/,,1
58.22.20.226,中国,福建省,福州市,20150624 16:32,/ws/transfer/aps/locate/,,37
139.214.252.20,中国,吉林省,吉林市,20150624 16:32,/ws/mapapi/geo/reversecode/,,4
101.90.125.234,中国,上海市,上海市,20150624 16:32,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:32,/ws/transfer/traffic/radar/,,1
14.16.61.9,中国,广东省,广州市,20150624 16:32,/ws/mapapi/geo/reversecode/,,25
218.90.171.169,中国,江苏省,无锡市,20150624 16:32,/ws/transfer/aps/locate/,1,48
101.90.125.234,中国,上海市,上海市,20150624 16:32,/ws/mapapi/geo/reversecode/,,212
101.82.233.169,中国,上海市,上海市,20150624 16:32,/ws/transfer/aps/locate/,1,45
101.90.127.9,中国,上海市,上海市,20150624 16:32,/ws/mapapi/realtimebus/linestation/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:32,/ws/mapapi/poi/recommend/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:33,/ws/transfer/aps/locate/,,14
111.177.75.235,中国,湖北省,襄樊市,20150624 16:33,/ws/transfer/aps/locate/,1,12
58.100.27.87,中国,浙江省,杭州市,20150624 16:33,/ws/transfer/aps/locate/,1,48
124.230.136.2,中国,湖南省,邵阳市,20150624 16:33,/ws/transfer/aps/locate/,1,60
112.96.170.150,中国,广东省,广州市,20150624 16:33,/ws/transfer/traffic/radar/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:33,/ws/mapapi/poi/infolite/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:33,/ws/mapapi/realtimebus/linestation/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:33,/ws/transfer/aps/locate/,1,59
139.214.252.20,中国,吉林省,吉林市,20150624 16:33,/ws/transfer/navigation/auto/,,3
112.97.30.159,中国,广东省,深圳市,20150624 16:33,/ws/mapapi/poi/infolite/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:33,/ws/mapapi/geo/reversecode/,,3
139.214.252.20,中国,吉林省,吉林市,20150624 16:33,/ws/transfer/traffic/radar/,,3
101.90.125.234,中国,上海市,上海市,20150624 16:33,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:33,/ws/transfer/traffic/radar/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:33,/ws/transfer/traffic/radar/,,1
58.22.20.226,中国,福建省,福州市,20150624 16:33,/ws/transfer/aps/locate/,,42
112.96.170.150,中国,广东省,广州市,20150624 16:33,/ws/mapapi/geo/reversecode/,1,162
218.90.171.169,中国,江苏省,无锡市,20150624 16:33,/ws/transfer/aps/locate/,1,50
106.91.164.156,中国,重庆市,重庆市,20150624 16:33,/ws/transfer/traffic/radar/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:33,/ws/mapapi/geo/reversecode/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:33,/ws/transfer/aps/locate/,1,47
101.90.127.9,中国,上海市,上海市,20150624 16:33,/ws/mapapi/realtimebus/linestation/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:33,/ws/mapapi/geo/reversecode/,,212
124.230.136.2,中国,湖南省,邵阳市,20150624 16:34,/ws/transfer/aps/locate/,1,60
211.138.116.35,中国,浙江省,杭州市,20150624 16:34,/ws/transfer/traffic/radar/,,3
119.189.124.78,中国,山东省,聊城市,20150624 16:34,/ws/mapapi/poi/tips/,,3
139.214.252.20,中国,吉林省,吉林市,20150624 16:34,/ws/transfer/navigation/auto/,,3
119.189.124.78,中国,山东省,聊城市,20150624 16:34,/ws/transfer/aps/locate/,,19
113.88.176.93,中国,广东省,深圳市,20150624 16:34,/ws/transfer/aps/locate/,1,60
111.177.75.235,中国,湖北省,襄樊市,20150624 16:34,/ws/transfer/aps/locate/,1,10
58.100.27.87,中国,浙江省,杭州市,20150624 16:34,/ws/transfer/aps/locate/,1,47
211.138.116.35,中国,浙江省,杭州市,20150624 16:34,/ws/transfer/auth/clusterservice/messagehandle/,,2
58.22.20.226,中国,福建省,福州市,20150624 16:34,/ws/transfer/aps/locate/,,38
139.214.252.20,中国,吉林省,吉林市,20150624 16:34,/ws/transfer/traffic/radar/,,2
119.189.124.78,中国,山东省,聊城市,20150624 16:34,/ws/mapapi/poi/info/,,2
112.97.30.159,中国,广东省,深圳市,20150624 16:34,/ws/mapapi/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:34,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:34,/ws/mapapi/geo/reversecode/,,4
211.138.116.35,中国,浙江省,杭州市,20150624 16:34,/ws/transfer/navigation/auto/,,1
218.90.171.169,中国,江苏省,无锡市,20150624 16:34,/ws/transfer/aps/locate/,1,50
112.97.38.6,中国,广东省,深圳市,20150624 16:34,/ws/transfer/traffic/radar/,,3
106.91.164.156,中国,重庆市,重庆市,20150624 16:34,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:34,/ws/transfer/traffic/radar/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:34,/ws/transfer/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:34,/ws/mapapi/geo/reversecode/,1,163
112.97.30.159,中国,广东省,深圳市,20150624 16:34,/ws/mapapi/poi/infolite/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:34,/ws/mapapi/realtimebus/linestation/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:34,/ws/transfer/aps/locate/,1,47
101.90.125.234,中国,上海市,上海市,20150624 16:34,/ws/mapapi/geo/reversecode/,,211
101.90.127.9,中国,上海市,上海市,20150624 16:34,/ws/transfer/navigation/auto/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:35,/ws/transfer/aps/locate/,,20
111.177.75.235,中国,湖北省,襄樊市,20150624 16:35,/ws/transfer/aps/locate/,1,52
58.100.27.87,中国,浙江省,杭州市,20150624 16:35,/ws/transfer/aps/locate/,1,47
211.138.116.35,中国,浙江省,杭州市,20150624 16:35,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:35,/ws/mapapi/poi/info/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:35,/ws/transfer/aps/locate/,1,59
58.22.20.226,中国,福建省,福州市,20150624 16:35,/ws/transfer/aps/locate/,,39
119.189.124.78,中国,山东省,聊城市,20150624 16:35,/ws/mapapi/poi/tips/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:35,/ws/transfer/navigation/auto/,,2
119.189.124.78,中国,山东省,聊城市,20150624 16:35,/ws/valueadded/deepinfo/search/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 16:35,/ws/transfer/aps/locate/,1,60
112.97.38.6,中国,广东省,深圳市,20150624 16:35,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:35,/ws/transfer/traffic/radar/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:35,/ws/mapapi/poi/infolite/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:35,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:35,/ws/mapapi/poi/recommend/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:35,/ws/transfer/traffic/radar/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:35,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:35,/ws/transfer/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:35,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:35,/ws/mapapi/geo/reversecode/,,5
112.96.170.150,中国,广东省,广州市,20150624 16:35,/ws/mapapi/geo/reversecode/,1,159
101.90.125.234,中国,上海市,上海市,20150624 16:35,/ws/mapapi/geo/reversecode/,,9
218.90.171.169,中国,江苏省,无锡市,20150624 16:35,/ws/transfer/aps/locate/,1,50
101.90.127.9,中国,上海市,上海市,20150624 16:35,/ws/transfer/navigation/auto/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:35,/ws/transfer/aps/locate/,1,47
211.138.116.35,中国,浙江省,杭州市,20150624 16:36,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:36,/ws/transfer/aps/locate/,,22
14.16.184.166,中国,广东省,广州市,20150624 16:36,/ws/transfer/traffic/radar/,,2
58.22.20.226,中国,福建省,福州市,20150624 16:36,/ws/transfer/aps/locate/,,39
113.88.176.93,中国,广东省,深圳市,20150624 16:36,/ws/transfer/aps/locate/,1,60
119.189.124.78,中国,山东省,聊城市,20150624 16:36,/ws/mapapi/poi/info/,,2
124.230.136.2,中国,湖南省,邵阳市,20150624 16:36,/ws/transfer/aps/locate/,1,59
101.90.125.234,中国,上海市,上海市,20150624 16:36,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:36,/ws/transfer/traffic/radar/,,2
139.214.252.20,中国,吉林省,吉林市,20150624 16:36,/ws/mapapi/geo/reversecode/,,3
14.16.184.166,中国,广东省,广州市,20150624 16:36,/ws/transfer/auth/clusterservice/messagehandle/,,3
111.177.75.235,中国,湖北省,襄樊市,20150624 16:36,/ws/transfer/aps/locate/,1,55
58.100.27.87,中国,浙江省,杭州市,20150624 16:36,/ws/transfer/aps/locate/,1,47
112.97.38.6,中国,广东省,深圳市,20150624 16:36,/ws/transfer/traffic/radar/,,1
61.148.242.249,中国,北京市,北京市,20150624 16:36,/ws/mapapi/poi/recommend/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:36,/ws/transfer/traffic/radar/,,2
61.148.242.249,中国,北京市,北京市,20150624 16:36,/ws/mapapi/poi/infolite/,,1
61.148.242.249,中国,北京市,北京市,20150624 16:36,/ws/transfer/traffic/radar/,,1
14.16.195.77,中国,广东省,广州市,20150624 16:36,/ws/transfer/traffic/radar/,,1
218.90.171.169,中国,江苏省,无锡市,20150624 16:36,/ws/transfer/aps/locate/,1,45
112.96.170.150,中国,广东省,广州市,20150624 16:36,/ws/mapapi/geo/reversecode/,1,160
112.96.170.150,中国,广东省,广州市,20150624 16:36,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:36,/ws/mapapi/realtimebus/linestation/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:36,/ws/transfer/traffic/radar/,,1
61.148.242.249,中国,北京市,北京市,20150624 16:36,/ws/transfer/aps/locate/,,2
61.148.242.249,中国,北京市,北京市,20150624 16:36,/ws/mapapi/navigation/auto/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:36,/ws/transfer/aps/locate/,1,46
119.189.124.78,中国,山东省,聊城市,20150624 16:37,/ws/mapapi/poi/info/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:37,/ws/transfer/traffic/radar/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:37,/ws/transfer/aps/locate/,1,59
58.22.20.226,中国,福建省,福州市,20150624 16:37,/ws/transfer/aps/locate/,,38
14.16.184.166,中国,广东省,广州市,20150624 16:37,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:37,/ws/transfer/aps/locate/,,22
218.90.171.169,中国,江苏省,无锡市,20150624 16:37,/ws/transfer/aps/locate/,1,45
106.91.164.156,中国,重庆市,重庆市,20150624 16:37,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:37,/ws/mapapi/poi/tips/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:37,/ws/transfer/traffic/radar/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:37,/ws/transfer/aps/locate/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:37,/ws/mapapi/geo/reversecode/,1,149
61.148.242.249,中国,北京市,北京市,20150624 16:37,/ws/transfer/aps/locate/,,2
124.230.136.2,中国,湖南省,邵阳市,20150624 16:37,/ws/transfer/aps/locate/,1,60
101.90.127.9,中国,上海市,上海市,20150624 16:37,/ws/mapapi/realtimebus/linestation/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:37,/ws/transfer/aps/locate/,1,57
58.100.27.87,中国,浙江省,杭州市,20150624 16:37,/ws/transfer/aps/locate/,1,47
101.90.125.234,中国,上海市,上海市,20150624 16:37,/ws/transfer/traffic/radar/,,1
112.97.38.6,中国,广东省,深圳市,20150624 16:37,/ws/transfer/traffic/radar/,,1
14.16.184.166,中国,广东省,广州市,20150624 16:37,/ws/mapapi/poi/infolite/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:37,/ws/transfer/traffic/radar/,,1
61.148.242.249,中国,北京市,北京市,20150624 16:37,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:37,/ws/transfer/traffic/radar/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:37,/ws/transfer/aps/locate/,1,46
14.16.195.77,中国,广东省,广州市,20150624 16:37,/ws/transfer/navigation/auto/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:37,/ws/transfer/traffic/radar/,,2
58.22.20.226,中国,福建省,福州市,20150624 16:38,/ws/transfer/aps/locate/,,40
101.90.125.234,中国,上海市,上海市,20150624 16:38,/ws/mapapi/navigation/auto/,,2
119.189.124.78,中国,山东省,聊城市,20150624 16:38,/ws/transfer/aps/locate/,,23
119.189.124.78,中国,山东省,聊城市,20150624 16:38,/ws/mapapi/poi/info/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:38,/ws/transfer/aps/locate/,1,58
211.138.116.35,中国,浙江省,杭州市,20150624 16:38,/ws/transfer/traffic/radar/,,1
218.90.171.169,中国,江苏省,无锡市,20150624 16:38,/ws/transfer/aps/locate/,1,48
106.91.164.156,中国,重庆市,重庆市,20150624 16:38,/ws/transfer/traffic/radar/,,1
112.97.38.6,中国,广东省,深圳市,20150624 16:38,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:38,/ws/mapapi/geo/reversecode/,,212
124.230.136.2,中国,湖南省,邵阳市,20150624 16:38,/ws/transfer/aps/locate/,1,60
61.148.242.249,中国,北京市,北京市,20150624 16:38,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:38,/ws/transfer/traffic/radar/,,2
101.90.125.234,中国,上海市,上海市,20150624 16:38,/ws/mapapi/poi/recommend/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:38,/ws/transfer/aps/locate/,1,46
14.16.195.77,中国,广东省,广州市,20150624 16:38,/ws/transfer/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:38,/ws/transfer/traffic/radar/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:38,/ws/transfer/aps/locate/,1,56
58.100.27.87,中国,浙江省,杭州市,20150624 16:38,/ws/transfer/aps/locate/,1,48
119.189.124.78,中国,山东省,聊城市,20150624 16:38,/ws/mapapi/poi/tips/,,11
139.214.252.20,中国,吉林省,吉林市,20150624 16:38,/ws/transfer/navigation/auto/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:38,/ws/transfer/aps/locate/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:38,/ws/transfer/traffic/radar/,,3
101.90.127.9,中国,上海市,上海市,20150624 16:38,/ws/mapapi/realtimebus/linestation/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:38,/ws/mapapi/geo/reversecode/,1,184
101.90.127.9,中国,上海市,上海市,20150624 16:38,/ws/transfer/traffic/radar/,,1
58.22.20.226,中国,福建省,福州市,20150624 16:39,/ws/transfer/aps/locate/,,34
119.189.124.78,中国,山东省,聊城市,20150624 16:39,/ws/mapapi/poi/info/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:39,/ws/transfer/traffic/radar/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:39,/ws/transfer/traffic/radar/,,2
218.90.171.169,中国,江苏省,无锡市,20150624 16:39,/ws/transfer/aps/locate/,1,49
112.97.38.6,中国,广东省,深圳市,20150624 16:39,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:39,/ws/transfer/traffic/radar/,,2
101.90.125.234,中国,上海市,上海市,20150624 16:39,/ws/transfer/traffic/radar/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:39,/ws/transfer/aps/locate/,1,25
119.189.124.78,中国,山东省,聊城市,20150624 16:39,/ws/mapapi/poi/tips/,,7
139.214.252.20,中国,吉林省,吉林市,20150624 16:39,/ws/transfer/navigation/auto/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:39,/ws/transfer/aps/locate/,1,46
119.189.124.78,中国,山东省,聊城市,20150624 16:39,/ws/transfer/aps/locate/,,21
101.90.125.234,中国,上海市,上海市,20150624 16:39,/ws/mapapi/geo/reversecode/,,212
106.91.164.156,中国,重庆市,重庆市,20150624 16:39,/ws/transfer/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:39,/ws/transfer/traffic/radar/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 16:39,/ws/transfer/aps/locate/,1,59
112.96.170.150,中国,广东省,广州市,20150624 16:39,/ws/mapapi/geo/reversecode/,1,164
14.16.195.77,中国,广东省,广州市,20150624 16:39,/ws/transfer/traffic/radar/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:39,/ws/transfer/aps/locate/,1,32
58.100.27.87,中国,浙江省,杭州市,20150624 16:39,/ws/transfer/aps/locate/,1,48
101.90.127.9,中国,上海市,上海市,20150624 16:39,/ws/mapapi/realtimebus/linestation/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:39,/ws/mapapi/poi/recommend/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:40,/ws/transfer/navigation/auto/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:40,/ws/transfer/aps/locate/,1,37
58.100.27.87,中国,浙江省,杭州市,20150624 16:40,/ws/transfer/aps/locate/,1,47
112.96.170.150,中国,广东省,广州市,20150624 16:40,/ws/mapapi/geo/reversecode/,1,159
112.96.170.150,中国,广东省,广州市,20150624 16:40,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:40,/ws/mapapi/realtimebus/linestation/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:40,/ws/transfer/traffic/radar/,,2
58.22.20.226,中国,福建省,福州市,20150624 16:40,/ws/transfer/aps/locate/,,37
119.189.124.78,中国,山东省,聊城市,20150624 16:40,/ws/transfer/aps/locate/,,22
139.214.252.20,中国,吉林省,吉林市,20150624 16:40,/ws/transfer/traffic/radar/,,4
218.90.171.169,中国,江苏省,无锡市,20150624 16:40,/ws/transfer/aps/locate/,1,49
101.90.127.9,中国,上海市,上海市,20150624 16:40,/ws/mapapi/geo/reversecode/,,14
106.91.164.156,中国,重庆市,重庆市,20150624 16:40,/ws/transfer/traffic/radar/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 16:40,/ws/transfer/aps/locate/,1,60
101.90.127.9,中国,上海市,上海市,20150624 16:40,/ws/transfer/aps/locate/,,1
61.148.242.249,中国,北京市,北京市,20150624 16:40,/ws/transfer/traffic/radar/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:40,/ws/transfer/aps/locate/,1,47
101.90.125.234,中国,上海市,上海市,20150624 16:40,/ws/transfer/traffic/radar/,,1
112.97.38.6,中国,广东省,深圳市,20150624 16:40,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:40,/ws/mapapi/geo/reversecode/,,212
211.138.116.35,中国,浙江省,杭州市,20150624 16:40,/ws/transfer/aps/locate/,,1
113.88.176.93,中国,广东省,深圳市,20150624 16:40,/ws/transfer/aps/locate/,1,59
14.16.195.77,中国,广东省,广州市,20150624 16:40,/ws/transfer/traffic/radar/,,2
111.177.75.235,中国,湖北省,襄樊市,20150624 16:41,/ws/transfer/aps/locate/,1,59
58.100.27.87,中国,浙江省,杭州市,20150624 16:41,/ws/transfer/aps/locate/,1,47
112.96.170.150,中国,广东省,广州市,20150624 16:41,/ws/mapapi/geo/reversecode/,1,168
101.90.127.9,中国,上海市,上海市,20150624 16:41,/ws/mapapi/realtimebus/linestation/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:41,/ws/transfer/aps/locate/,,21
112.96.170.150,中国,广东省,广州市,20150624 16:41,/ws/transfer/traffic/radar/,,1
139.214.252.20,中国,吉林省,吉林市,20150624 16:41,/ws/transfer/traffic/radar/,,8
211.138.116.35,中国,浙江省,杭州市,20150624 16:41,/ws/transfer/navigation/auto/,,2
211.138.116.35,中国,浙江省,杭州市,20150624 16:41,/ws/transfer/traffic/radar/,,3
211.138.116.35,中国,浙江省,杭州市,20150624 16:41,/ws/mapapi/poi/infolite/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:41,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:41,/ws/mapapi/geo/reversecode/,,159
139.214.252.20,中国,吉林省,吉林市,20150624 16:41,/ws/transfer/navigation/auto/,,5
124.230.136.2,中国,湖南省,邵阳市,20150624 16:41,/ws/transfer/aps/locate/,1,59
58.22.20.226,中国,福建省,福州市,20150624 16:41,/ws/transfer/aps/locate/,,41
218.90.171.169,中国,江苏省,无锡市,20150624 16:41,/ws/transfer/aps/locate/,1,50
101.90.127.9,中国,上海市,上海市,20150624 16:41,/ws/mapapi/geo/reversecode/,,56
112.97.38.6,中国,广东省,深圳市,20150624 16:41,/ws/transfer/traffic/radar/,,3
113.88.176.93,中国,广东省,深圳市,20150624 16:41,/ws/transfer/aps/locate/,1,60
101.82.233.169,中国,上海市,上海市,20150624 16:41,/ws/transfer/aps/locate/,1,47
112.97.30.159,中国,广东省,深圳市,20150624 16:41,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:41,/ws/transfer/traffic/radar/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:41,/ws/transfer/aps/locate/,,4
14.16.195.77,中国,广东省,广州市,20150624 16:41,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:42,/ws/mapapi/geo/reversecode/,1,12
112.96.170.150,中国,广东省,广州市,20150624 16:42,/ws/transfer/traffic/radar/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:42,/ws/transfer/aps/locate/,1,56
58.100.27.87,中国,浙江省,杭州市,20150624 16:42,/ws/transfer/aps/locate/,1,47
211.138.116.35,中国,浙江省,杭州市,20150624 16:42,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:42,/ws/transfer/aps/locate/,,18
101.90.125.234,中国,上海市,上海市,20150624 16:42,/ws/mapapi/poi/recommend/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:42,/ws/mapapi/poi/infolite/,,2
113.88.176.93,中国,广东省,深圳市,20150624 16:42,/ws/transfer/aps/locate/,1,59
139.214.252.20,中国,吉林省,吉林市,20150624 16:42,/ws/transfer/traffic/radar/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:42,/ws/mapapi/geo/reversecode/,1,157
61.148.242.249,中国,北京市,北京市,20150624 16:42,/ass?t=search/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:42,/ws/mapapi/geo/reversecode/,,66
101.90.127.9,中国,上海市,上海市,20150624 16:42,/ws/mapapi/realtimebus/linestation/,,1
218.90.171.169,中国,江苏省,无锡市,20150624 16:42,/ws/transfer/aps/locate/,1,44
106.91.164.156,中国,重庆市,重庆市,20150624 16:42,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:42,/ws/mapapi/navigation/auto/,,2
211.138.116.35,中国,浙江省,杭州市,20150624 16:42,/ws/transfer/navigation/auto/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:42,/ws/transfer/navigation/auto/,,5
61.148.242.249,中国,北京市,北京市,20150624 16:42,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:42,/ws/transfer/aps/locate/,,1
124.230.136.2,中国,湖南省,邵阳市,20150624 16:42,/ws/transfer/aps/locate/,1,60
58.22.20.226,中国,福建省,福州市,20150624 16:42,/ws/transfer/aps/locate/,,39
61.148.242.249,中国,北京市,北京市,20150624 16:42,/ass?t=aps/,,1
112.97.30.159,中国,广东省,深圳市,20150624 16:42,/ws/transfer/traffic/radar/,,3
112.97.38.6,中国,广东省,深圳市,20150624 16:42,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:42,/ws/mapapi/geo/reversecode/,,44
14.16.195.77,中国,广东省,广州市,20150624 16:42,/ws/transfer/traffic/radar/,,1
101.82.233.169,中国,上海市,上海市,20150624 16:42,/ws/transfer/aps/locate/,1,45
101.90.125.234,中国,上海市,上海市,20150624 16:42,/ws/transfer/traffic/radar/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:43,/ws/transfer/traffic/radar/,,1
101.90.127.9,中国,上海市,上海市,20150624 16:43,/ws/transfer/traffic/radar/,,1
119.189.124.78,中国,山东省,聊城市,20150624 16:43,/ws/transfer/aps/locate/,,21
101.90.125.234,中国,上海市,上海市,20150624 16:43,/ws/mapapi/poi/recommend/,,1
211.138.116.35,中国,浙江省,杭州市,20150624 16:43,/ws/transfer/traffic/radar/,,1
111.177.75.235,中国,湖北省,襄樊市,20150624 16:43,/ws/transfer/aps/locate/,1,56
58.100.27.87,中国,浙江省,杭州市,20150624 16:43,/ws/transfer/aps/locate/,1,47
101.90.127.9,中国,上海市,上海市,20150624 16:43,/ws/mapapi/geo/reversecode/,1,55
101.90.125.234,中国,上海市,上海市,20150624 16:43,/ws/mapapi/geo/reversecode/,,207
113.88.176.93,中国,广东省,深圳市,20150624 16:43,/ws/transfer/aps/locate/,1,59
119.189.124.78,中国,山东省,聊城市,20150624 16:43,/ws/mapapi/poi/info/,,1
106.91.164.156,中国,重庆市,重庆市,20150624 16:43,/ws/transfer/traffic/radar/,,1
101.90.125.234,中国,上海市,上海市,20150624 16:43,/ws/mapapi/navigation/auto/,,1
112.96.170.150,中国,广东省,广州市,20150624 16:43,/ws/mapapi/geo/reversecode/,1,165
